GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC03_EST_VC26,HC03_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC03_EST_VC38,HC03_MOE_VC38,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39
0400001US17,17,Illinois -- Urban,11244519,4780,7697434,27939,68.5,0.2,(X),(X),6491495,26058,57.7,0.2,2798562,3347,1522154,9380,54.4,0.3,6927617,4470,4449843,16705,64.2,0.2,1518340,2235,519498,4311,34.2,0.3,(X),(X),1412663,11068,12.6,0.1,2798562,3347,167837,3905,6.0,0.1,6927617,4470,727446,6881,10.5,0.1,1518340,2235,517380,4372,34.1,0.3,(X),(X),119879,2741,1.1,0.1,2798562,3347,24405,1054,0.9,0.1,6927617,4470,58208,1869,0.8,0.1,1518340,2235,37266,1335,2.5,0.1,2286033,20505,614445,8263,26.9,0.3,8835694,20810,6992881,28427,79.1,0.2,3696812,9974,3186397,12308,86.2,0.2,851202,2507,479345,4280,56.3,0.5,1947360,3781,1201814,7592,61.7,0.4,1112941,3977,779548,4855,70.0,0.4,1440294,3251,991636,5879,68.8,0.4,1476840,2050,1073819,5718,72.7,0.4,1508088,1855,1160288,4821,76.9,0.3,1389454,2528,1068458,5158,76.9,0.3,871512,1648,532295,3374,61.1,0.4,646828,1762,410231,3277,63.4,0.5,(X),(X),6384738,22020,56.8,0.2,(X),(X),5654699,20759,50.3,0.2,(X),(X),687234,7681,6.1,0.1,(X),(X),42805,1979,0.4,0.1
0400001US18,18,Indiana -- Urban,4733378,5450,3236396,15841,68.4,0.3,(X),(X),2731023,16141,57.7,0.3,1223454,3858,675184,7018,55.2,0.5,2873455,3903,1848998,10293,64.3,0.3,636469,2336,206841,2630,32.5,0.4,(X),(X),588860,6620,12.4,0.1,1223454,3858,64571,2376,5.3,0.2,2873455,3903,280816,4512,9.8,0.2,636469,2336,243473,2749,38.3,0.4,(X),(X),67067,2310,1.4,0.1,1223454,3858,12405,1055,1.0,0.1,2873455,3903,31449,1521,1.1,0.1,636469,2336,23213,1122,3.6,0.2,1113795,11425,343953,6131,30.9,0.5,3522716,12837,2816997,17475,80.0,0.3,1505822,6711,1306693,7416,86.8,0.3,380248,2521,205725,3733,54.1,0.9,843206,4137,530192,4903,62.9,0.6,523209,3245,379586,3859,72.5,0.5,578786,3383,389490,3743,67.3,0.6,594860,2668,430490,4188,72.4,0.6,602796,2239,452311,3549,75.0,0.5,573804,2430,436754,3334,76.1,0.4,368436,2094,230834,2411,62.7,0.5,268033,1563,181014,2365,67.5,0.7,(X),(X),2630404,15012,55.6,0.3,(X),(X),2363647,15306,49.9,0.3,(X),(X),245567,4554,5.2,0.1,(X),(X),21190,1462,0.4,0.1
0400001US19,19,Iowa -- Urban,1984303,2792,1470180,9249,74.1,0.4,(X),(X),1218802,9068,61.4,0.4,500876,2357,301582,4349,60.2,0.8,1203934,2466,837855,5837,69.6,0.5,279493,1510,79365,1401,28.4,0.5,(X),(X),291388,4421,14.7,0.2,500876,2357,30681,1594,6.1,0.3,1203934,2466,130321,2865,10.8,0.2,279493,1510,130386,1816,46.7,0.6,(X),(X),32928,1791,1.7,0.1,500876,2357,6905,875,1.4,0.2,1203934,2466,15365,1064,1.3,0.1,279493,1510,10658,654,3.8,0.2,402139,7485,151797,3559,37.7,0.9,1529172,8118,1272474,9249,83.2,0.4,693134,4067,619067,4720,89.3,0.4,158674,1868,96950,2166,61.1,1.2,342202,2697,233800,3426,68.3,0.8,239235,2246,188249,2396,78.7,0.7,248386,2223,183577,2793,73.9,0.9,241177,1444,189463,2246,78.6,0.8,240042,1674,194574,2119,81.1,0.7,235094,1560,190663,2072,81.1,0.6,152747,1168,101596,1507,66.5,0.8,126746,1031,91308,1362,72.0,0.9,(X),(X),1167718,8348,58.8,0.4,(X),(X),1045028,8344,52.7,0.4,(X),(X),114088,2911,5.7,0.1,(X),(X),8602,936,0.4,0.1
0400001US20,20,Kansas -- Urban,2113468,2762,1551250,7892,73.4,0.4,(X),(X),1230433,8510,58.2,0.4,571413,2399,317987,4098,55.6,0.7,1265553,2442,838152,5498,66.2,0.4,276502,1246,74294,1538,26.9,0.6,(X),(X),323766,4997,15.3,0.2,571413,2399,45255,1881,7.9,0.3,1265553,2442,154746,3339,12.2,0.3,276502,1246,123765,2183,44.8,0.7,(X),(X),84719,2821,4.0,0.1,571413,2399,25163,1395,4.4,0.2,1265553,2442,40529,1649,3.2,0.1,276502,1246,19027,879,6.9,0.3,434993,8757,165785,4562,38.1,0.7,1645814,9294,1359861,9475,82.6,0.3,714576,4124,632138,4247,88.5,0.3,185385,1763,112982,2142,60.9,1.0,386028,2402,262946,3404,68.1,0.8,236477,2336,182650,2439,77.2,0.7,265671,1967,196435,2097,73.9,0.7,260036,1525,202698,1996,77.9,0.6,253834,1407,204420,1900,80.5,0.7,249535,1325,201753,1968,80.9,0.6,155558,1094,102728,1513,66.0,0.8,120944,993,84638,1344,70.0,0.9,(X),(X),1256121,7667,59.4,0.4,(X),(X),1067409,8241,50.5,0.4,(X),(X),147712,3548,7.0,0.2,(X),(X),41000,2186,1.9,0.1
0400001US21,21,Kentucky -- Urban,2551342,5771,1725658,11605,67.6,0.4,(X),(X),1430910,11114,56.1,0.4,639206,3254,331818,5174,51.9,0.8,1555084,4486,964126,7198,62.0,0.4,357052,2051,134966,2067,37.8,0.6,(X),(X),314715,4698,12.3,0.2,639206,3254,39463,1609,6.2,0.3,1555084,4486,147578,3086,9.5,0.2,357052,2051,127674,2150,35.8,0.5,(X),(X),81246,2499,3.2,0.1,639206,3254,20934,1355,3.3,0.2,1555084,4486,36226,1406,2.3,0.1,357052,2051,24086,866,6.7,0.2,630828,9811,178561,4368,28.3,0.6,1868883,10346,1508737,11851,80.7,0.4,805820,5232,698808,5126,86.7,0.4,204326,2119,109193,2450,53.4,1.2,434880,2973,273199,4071,62.8,0.8,274610,2652,192748,2387,70.2,0.7,315514,2271,208653,2852,66.1,0.8,322231,1826,230691,2635,71.6,0.8,327863,2093,241004,2424,73.5,0.7,314866,1853,231588,2368,73.6,0.6,208386,1694,136213,1870,65.4,0.8,148666,1159,102369,1381,68.9,0.8,(X),(X),1360114,10323,53.3,0.4,(X),(X),1196817,9817,46.9,0.4,(X),(X),129606,3401,5.1,0.1,(X),(X),33691,1874,1.3,0.1
0400001US22,22,Louisiana -- Urban,3351288,6508,2030997,12324,60.6,0.3,(X),(X),1646483,12094,49.1,0.3,858477,3585,361299,5578,42.1,0.6,2043881,4536,1140129,8633,55.8,0.4,448930,2285,145055,2132,32.3,0.5,(X),(X),405331,6678,12.1,0.2,858477,3585,51749,2354,6.0,0.3,2043881,4536,231701,4487,11.3,0.2,448930,2285,121881,2248,27.1,0.5,(X),(X),91811,3014,2.7,0.1,858477,3585,23046,1474,2.7,0.2,2043881,4536,43822,1787,2.1,0.1,448930,2285,24943,1073,5.6,0.2,953230,10675,254752,4989,26.7,0.4,2363433,12491,1753584,13015,74.2,0.3,1050245,6139,862710,6813,82.1,0.3,276973,2892,123613,3033,44.6,0.9,581504,3318,300007,4490,51.6,0.7,353390,3330,218333,3451,61.8,0.7,444203,3334,279022,3768,62.8,0.7,404163,2591,274628,3482,67.9,0.7,421883,2324,294378,2925,69.8,0.6,420242,2122,291308,2686,69.3,0.6,266607,1976,146522,1941,55.0,0.6,182323,1377,103186,1868,56.6,0.9,(X),(X),1631334,10442,48.7,0.3,(X),(X),1384200,10780,41.3,0.3,(X),(X),211201,5460,6.3,0.2,(X),(X),35933,1955,1.1,0.1
0400001US23,23,Maine -- Urban,505119,3321,344455,4141,68.2,0.7,(X),(X),278281,4277,55.1,0.8,104055,1792,57168,1943,54.9,1.7,312521,2176,192853,2830,61.7,0.8,88543,1370,28260,1133,31.9,1.2,(X),(X),68938,1975,13.6,0.4,104055,1792,5913,603,5.7,0.6,312521,2176,33495,1400,10.7,0.4,88543,1370,29530,1197,33.4,1.2,(X),(X),15182,1254,3.0,0.3,104055,1792,2302,562,2.2,0.5,312521,2176,5810,709,1.9,0.2,88543,1370,7070,563,8.0,0.6,116359,3755,32920,1771,28.3,1.3,373555,4747,299092,4716,80.1,0.7,159644,2638,139341,2660,87.3,0.7,30879,1000,16323,902,52.9,2.7,73176,1613,47595,1683,65.0,1.8,55812,1257,40426,1186,72.4,1.5,61434,1411,40352,1423,65.7,1.9,59263,1316,41147,1303,69.4,1.8,66528,1125,49612,1227,74.6,1.4,69484,1351,53008,1356,76.3,1.2,48109,1112,28819,1079,59.9,1.8,40434,991,27173,1017,67.2,1.8,(X),(X),266340,4053,52.7,0.7,(X),(X),232272,4105,46.0,0.7,(X),(X),29659,1457,5.9,0.3,(X),(X),4409,812,0.9,0.2
0400001US24,24,Maryland -- Urban,5149095,4887,3783338,12856,73.5,0.3,(X),(X),3233904,12788,62.8,0.2,1255114,2608,722570,5278,57.6,0.4,3201721,3968,2164654,8866,67.6,0.3,692260,1396,346680,3089,50.1,0.4,(X),(X),618248,6329,12.0,0.1,1255114,2608,85532,2597,6.8,0.2,3201721,3968,335010,3659,10.5,0.1,692260,1396,197706,2785,28.6,0.4,(X),(X),184363,4394,3.6,0.1,1255114,2608,44230,2062,3.5,0.2,3201721,3968,92819,2790,2.9,0.1,692260,1396,47314,1640,6.8,0.2,754506,10753,229131,4971,30.4,0.6,4332345,10810,3504766,13848,80.9,0.2,1856571,6984,1632368,7481,87.9,0.2,395647,2139,242460,3098,61.3,0.7,859467,2369,579243,4141,67.4,0.5,485505,2863,357593,3046,73.7,0.5,655874,2934,467977,3591,71.4,0.5,673140,1919,519747,3325,77.2,0.4,733211,1922,593431,3165,80.9,0.4,653991,1740,531456,2995,81.3,0.4,407569,1273,292194,2226,71.7,0.5,284691,1064,199237,1881,70.0,0.6,(X),(X),3043328,11983,59.1,0.2,(X),(X),2674854,12435,51.9,0.2,(X),(X),290261,4362,5.6,0.1,(X),(X),78213,3135,1.5,0.1
0400001US25,25,Massachusetts -- Urban,6175568,4806,4535169,17326,73.4,0.3,(X),(X),3901404,16691,63.2,0.3,1368023,2765,864588,6532,63.2,0.5,3891645,3472,2661945,11351,68.4,0.3,915900,1719,374871,3270,40.9,0.4,(X),(X),788885,6979,12.8,0.1,1368023,2765,94042,2573,6.9,0.2,3891645,3472,402507,4783,10.3,0.1,915900,1719,292336,3331,31.9,0.3,(X),(X),67176,2299,1.1,0.1,1368023,2765,10879,801,0.8,0.1,3891645,3472,28118,1303,0.7,0.1,915900,1719,28179,1269,3.1,0.1,1001505,11546,290403,5360,29.0,0.5,5011648,12168,4102884,17257,81.9,0.3,2076892,7213,1851811,8474,89.2,0.2,407691,1824,264936,3602,65.0,0.8,960332,2908,681089,4807,70.9,0.5,656005,3466,504974,4083,77.0,0.4,789349,2471,573322,3826,72.6,0.5,767705,1717,585087,3918,76.2,0.5,874608,1865,691494,3672,79.1,0.4,803978,2107,631699,3877,78.6,0.5,521362,1567,342882,2272,65.8,0.4,394538,1501,259686,2665,65.8,0.6,(X),(X),3649651,15600,59.1,0.2,(X),(X),3289187,15658,53.3,0.2,(X),(X),341774,4907,5.5,0.1,(X),(X),18690,1306,0.3,0.1
0400001US26,26,Michigan -- Urban,7314779,4842,5104963,18365,69.8,0.2,(X),(X),4358703,17269,59.6,0.2,1775653,3612,1001387,7605,56.4,0.4,4470520,3822,2840178,11033,63.5,0.2,1068606,2245,517138,3601,48.4,0.3,(X),(X),907648,8286,12.4,0.1,1775653,3612,95817,2660,5.4,0.2,4470520,3822,447927,5158,10.0,0.1,1068606,2245,363904,3797,34.1,0.3,(X),(X),76909,2396,1.1,0.1,1775653,3612,14049,1000,0.8,0.1,4470520,3822,35260,1425,0.8,0.1,1068606,2245,27600,1069,2.6,0.1,1743087,15334,514198,6388,29.5,0.4,5464825,14867,4512088,19253,82.6,0.2,2180744,7087,1913523,8284,87.7,0.2,534219,2586,293615,3525,55.0,0.6,1241434,3482,797719,6351,64.3,0.5,799178,3152,558464,3885,69.9,0.4,854810,2955,561214,3989,65.7,0.5,883267,1908,638085,4312,72.2,0.4,978571,2578,735404,4218,75.2,0.4,954694,2667,732754,4017,76.8,0.4,611915,2133,437172,2573,71.4,0.3,456691,1718,350536,2514,76.8,0.4,(X),(X),3979171,15645,54.4,0.2,(X),(X),3557885,14956,48.6,0.2,(X),(X),400909,5668,5.5,0.1,(X),(X),20377,1343,0.3,0.1
0400001US27,27,Minnesota -- Urban,4000330,3583,3042374,11608,76.1,0.3,(X),(X),2527147,12660,63.2,0.3,1006814,2481,649169,5275,64.5,0.5,2471769,2915,1726070,7685,69.8,0.3,521747,1715,151908,2403,29.1,0.4,(X),(X),593901,6038,14.8,0.2,1006814,2481,70455,2148,7.0,0.2,2471769,2915,263143,3840,10.6,0.2,521747,1715,260303,2360,49.9,0.4,(X),(X),51039,1969,1.3,0.1,1006814,2481,9186,958,0.9,0.1,2471769,2915,22540,1148,0.9,0.1,521747,1715,19313,929,3.7,0.2,666848,9005,224189,4673,33.6,0.6,3273282,8708,2769084,12198,84.6,0.2,1421892,4497,1276009,5607,89.7,0.2,319834,1947,216723,2868,67.8,0.8,686980,2603,498187,3501,72.5,0.5,401852,2421,306641,2772,76.3,0.5,543194,2194,403698,3236,74.3,0.5,510414,1524,402956,2497,78.9,0.4,524872,1994,432928,2680,82.5,0.4,491437,1511,403585,2679,82.1,0.4,295344,1310,208252,1882,70.5,0.5,226403,1311,169404,1928,74.8,0.6,(X),(X),2491446,10475,62.3,0.3,(X),(X),2230578,11200,55.8,0.3,(X),(X),245617,4339,6.1,0.1,(X),(X),15251,1134,0.4,0.1
0400001US28,28,Mississippi -- Urban,1445448,5527,854763,7085,59.1,0.4,(X),(X),673639,6060,46.6,0.4,392701,3385,146634,3668,37.3,0.8,865045,3845,478484,4269,55.3,0.5,187702,1886,48521,1598,25.9,0.8,(X),(X),174722,3731,12.1,0.3,392701,3385,24135,1514,6.1,0.4,865045,3845,90356,2449,10.4,0.3,187702,1886,60231,1693,32.1,0.8,(X),(X),60964,2501,4.2,0.2,392701,3385,12189,1157,3.1,0.3,865045,3845,28033,1595,3.2,0.2,187702,1886,20742,913,11.1,0.5,461573,7576,121815,3427,26.4,0.6,954599,7763,711396,7157,74.5,0.4,430446,4184,360014,3997,83.6,0.5,122588,1949,48091,1847,39.2,1.4,270113,2848,128852,3323,47.7,1.0,166597,2440,104961,2312,63.0,0.9,180897,2645,110907,2221,61.3,0.9,178422,2047,121444,1990,68.1,1.0,174425,1782,120878,1910,69.3,0.9,164704,2084,110547,1924,67.1,0.9,109865,1715,61421,1418,55.9,1.0,77837,1509,47662,1432,61.2,1.2,(X),(X),673129,6761,46.6,0.4,(X),(X),566984,6002,39.2,0.4,(X),(X),82796,2714,5.7,0.2,(X),(X),23349,1948,1.6,0.1
0400001US29,29,Missouri -- Urban,4197084,5018,3001671,12873,71.5,0.3,(X),(X),2468053,13020,58.8,0.3,1036833,3538,591787,5946,57.1,0.6,2563423,4139,1685690,8535,65.8,0.3,596828,2235,190576,2407,31.9,0.4,(X),(X),583612,6205,13.9,0.1,1036833,3538,82498,2791,8.0,0.3,2563423,4139,294373,4181,11.5,0.2,596828,2235,206741,2614,34.6,0.4,(X),(X),98505,2875,2.3,0.1,1036833,3538,21929,1334,2.1,0.1,2563423,4139,45253,1793,1.8,0.1,596828,2235,31323,1106,5.2,0.2,905586,10590,309196,5716,34.1,0.6,3223159,11478,2637516,13655,81.8,0.3,1411346,6317,1256861,7402,89.1,0.2,326519,2405,196998,2427,60.3,0.8,710314,3355,483006,4635,68.0,0.6,442916,3199,329579,3071,74.4,0.5,542896,2849,395083,3561,72.8,0.6,515852,2254,400323,3151,77.6,0.5,536925,2171,418863,2826,78.0,0.5,524834,2239,408339,2959,77.8,0.5,339225,1651,204541,2057,60.3,0.6,257603,1710,164939,1806,64.0,0.6,(X),(X),2461270,11516,58.6,0.3,(X),(X),2137706,11846,50.9,0.3,(X),(X),284514,5292,6.8,0.1,(X),(X),39050,2139,0.9,0.1
0400001US30,30,Montana -- Urban,568158,2348,393447,3761,69.2,0.6,(X),(X),301675,3632,53.1,0.6,134209,1466,66942,1655,49.9,1.3,349437,1799,211656,2946,60.6,0.7,84512,1037,23077,940,27.3,1.0,(X),(X),91441,2541,16.1,0.5,134209,1466,10298,935,7.7,0.7,349437,1799,46461,1638,13.3,0.5,84512,1037,34682,1255,41.0,1.4,(X),(X),21447,1206,3.8,0.2,134209,1466,4825,559,3.6,0.4,349437,1799,10715,748,3.1,0.2,84512,1037,5907,549,7.0,0.6,129760,3175,48991,2095,37.8,1.5,427531,3176,335987,4162,78.6,0.6,185689,2459,160011,2671,86.2,0.7,44490,1069,24128,952,54.2,2.1,89719,1311,55855,1578,62.3,1.6,66833,1293,49582,1164,74.2,1.3,75447,1272,53151,1294,70.4,1.3,68385,1074,51433,1057,75.2,1.2,65222,1130,48802,1132,74.8,1.3,73550,1016,55686,1115,75.7,1.1,47624,839,29187,870,61.3,1.5,36888,652,25623,742,69.5,1.6,(X),(X),311149,4055,54.8,0.7,(X),(X),256976,3978,45.2,0.6,(X),(X),44915,2056,7.9,0.4,(X),(X),9258,805,1.6,0.1
0400001US31,31,Nebraska -- Urban,1376781,1826,1030246,5594,74.8,0.4,(X),(X),831668,5946,60.4,0.4,371578,1405,218623,3012,58.8,0.8,830909,1488,565833,3794,68.1,0.4,174294,938,47212,1171,27.1,0.7,(X),(X),209967,3557,15.3,0.3,371578,1405,30619,1393,8.2,0.4,830909,1488,105603,2296,12.7,0.3,174294,938,73745,1434,42.3,0.8,(X),(X),48159,1628,3.5,0.1,371578,1405,12362,865,3.3,0.2,830909,1488,23129,998,2.8,0.1,174294,938,12668,676,7.3,0.4,271414,5954,99750,3058,36.8,0.9,1078860,6191,908593,6051,84.2,0.3,498900,2625,445320,2906,89.3,0.3,122011,988,77155,1350,63.2,1.1,249567,1460,174541,2229,69.9,0.8,153588,1500,120121,1510,78.2,0.8,181043,1325,137055,1772,75.7,0.8,172574,971,137069,1470,79.4,0.8,164407,1148,135454,1360,82.4,0.6,159297,1073,132992,1358,83.5,0.7,98846,796,64607,1113,65.4,1.1,75448,723,51252,881,67.9,1.0,(X),(X),843652,5538,61.3,0.4,(X),(X),723471,5705,52.5,0.4,(X),(X),98080,2432,7.1,0.2,(X),(X),22101,1350,1.6,0.1
0400001US32,32,Nevada -- Urban,2698984,2963,1740492,9412,64.5,0.3,(X),(X),1453582,9187,53.9,0.3,670849,1617,358331,4010,53.4,0.6,1647068,2244,984047,6666,59.7,0.4,381067,890,111204,2236,29.2,0.6,(X),(X),288298,4926,10.7,0.2,670849,1617,44074,2095,6.6,0.3,1647068,2244,154946,3257,9.4,0.2,381067,890,89278,2056,23.4,0.5,(X),(X),94981,3078,3.5,0.1,670849,1617,18187,1224,2.7,0.2,1647068,2244,43420,1888,2.6,0.1,381067,890,33374,1202,8.8,0.3,594661,8253,173986,4524,29.3,0.7,2091621,9093,1560349,9546,74.6,0.3,860500,5165,712501,5461,82.8,0.4,208417,1649,117442,2264,56.3,1.0,462432,2115,289209,3637,62.5,0.7,243513,1526,161448,2144,66.3,0.8,351086,1690,224126,2675,63.8,0.8,365393,825,251353,2404,68.8,0.7,362305,969,263737,2211,72.8,0.6,324771,973,233740,2207,72.0,0.6,237913,850,125319,1652,52.7,0.7,143154,537,74118,1139,51.8,0.8,(X),(X),1423159,9209,52.7,0.3,(X),(X),1243450,8964,46.1,0.3,(X),(X),147672,3866,5.5,0.1,(X),(X),32037,1967,1.2,0.1
0400001US33,33,New Hampshire -- Urban,789832,3164,600889,4360,76.1,0.5,(X),(X),512523,4594,64.9,0.5,170721,1941,110211,1984,64.6,1.0,501195,2748,354810,3592,70.8,0.6,117916,1403,47502,1251,40.3,0.9,(X),(X),99280,2289,12.6,0.3,170721,1941,8869,772,5.2,0.5,501195,2748,48853,1662,9.7,0.3,117916,1403,41558,1275,35.2,1.0,(X),(X),18402,1162,2.3,0.1,170721,1941,2583,615,1.5,0.4,501195,2748,6891,707,1.4,0.1,117916,1403,8928,559,7.6,0.5,108423,3799,36331,2100,33.5,1.6,658908,4268,544636,4583,82.7,0.5,283184,2930,254617,3247,89.9,0.5,48012,1214,30093,958,62.7,1.7,122709,1696,89255,1697,72.7,1.1,86005,1655,67763,1719,78.8,1.2,93101,1495,67994,1629,73.0,1.2,92216,1303,75114,1492,81.5,1.0,119683,1334,97590,1591,81.5,0.9,110190,1324,89914,1459,81.6,1.0,68829,993,46937,1077,68.2,1.4,49087,892,36229,994,73.8,1.5,(X),(X),488857,4250,61.9,0.5,(X),(X),440594,4311,55.8,0.5,(X),(X),43141,1714,5.5,0.2,(X),(X),5122,826,0.6,0.1
0400001US34,34,New Jersey -- Urban,8398896,4299,5962924,20634,71.0,0.2,(X),(X),5183404,19858,61.7,0.2,2007158,2599,1226309,7288,61.1,0.4,5153718,3524,3463857,13240,67.2,0.2,1238020,1637,493238,3902,39.8,0.3,(X),(X),946354,9540,11.3,0.1,2007158,2599,126823,3753,6.3,0.2,5153718,3524,461145,6110,8.9,0.1,1238020,1637,358386,3593,28.9,0.3,(X),(X),75551,2048,0.9,0.1,2007158,2599,14933,851,0.7,0.1,5153718,3524,30742,1197,0.6,0.1,1238020,1637,29876,1171,2.4,0.1,1345671,13127,349198,5848,25.9,0.4,6977857,14876,5554512,21685,79.6,0.2,2811953,7996,2404240,9871,85.5,0.2,608086,2453,382602,3872,62.9,0.5,1399072,3227,959832,5922,68.6,0.4,756078,3119,544374,3372,72.0,0.4,974171,2495,662826,4334,68.0,0.4,1104012,1612,817756,5312,74.1,0.5,1228708,1837,963533,4338,78.4,0.3,1090749,1426,862391,3884,79.1,0.3,699954,1269,441278,3290,63.0,0.4,538066,1167,328332,2627,61.0,0.4,(X),(X),4942370,17111,58.8,0.2,(X),(X),4478618,16532,53.3,0.2,(X),(X),439121,6934,5.2,0.1,(X),(X),24631,1412,0.3,0.1
0400001US35,35,New Mexico -- Urban,1600617,3953,899164,7198,56.2,0.5,(X),(X),723059,7160,45.2,0.5,417306,2786,157358,3702,37.7,0.9,943899,2847,483380,4547,51.2,0.5,239412,1635,82321,2063,34.4,0.8,(X),(X),165870,3429,10.4,0.2,417306,2786,19422,1508,4.7,0.4,943899,2847,89456,2269,9.5,0.2,239412,1635,56992,1586,23.8,0.6,(X),(X),70514,2392,4.4,0.1,417306,2786,14312,1264,3.4,0.3,943899,2847,31755,1434,3.4,0.2,239412,1635,24447,1116,10.2,0.4,463286,7931,100634,2956,21.7,0.6,1125656,7296,790948,7502,70.3,0.5,468384,3892,360997,4049,77.1,0.6,127823,1624,50784,1768,39.7,1.3,289483,2516,133605,3118,46.2,1.1,161560,1881,88146,1825,54.6,1.1,197065,1686,107730,1811,54.7,0.8,190619,1425,115224,2182,60.4,1.1,194942,1439,129602,1961,66.5,0.9,199713,1585,136905,2046,68.6,0.8,140762,1104,77892,1725,55.3,1.1,98650,1104,59276,1303,60.1,1.1,(X),(X),681243,6258,42.6,0.4,(X),(X),575898,6308,36.0,0.4,(X),(X),79383,2846,5.0,0.2,(X),(X),25962,1594,1.6,0.1
